"campaign_contract"	"campaign_id"	"manifest_role"	"research_generation"	"canonical_instrument"	"broker_symbol"	"data_source_id"	"timeframe"	"window_id"	"from_date"	"to_date"	"window_start"	"window_end"	"window_end_exclusive"	"selection_class"	"environment_stratum"	"selection_reason"	"selection_evidence"	"sampling_control_only"	"behavioral_feature_eligible"	"configuration_hash"	"controller_build_id"	"preset_id"	"selector_version"	"dedup_identity"	"dedup_key_sha256"	"planned_data_slice_id"	"execution_status"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260112_PROLONGED_BALANCE"	"2026.01.12"	"2026.01.17"	"1768176000"	"1768607700"	"1768608000"	"PROLONGED_BALANCE"	"COMMON"	"small weekly range and low net-to-path efficiency"	"net_relative=0.002072;range_relative=0.019838;realized_volatility=0.026090;efficiency=0.003057;opposite_excursion=0.001997;reversal_score=0.002034;events=15;event_score=21;high_events=1;bars=1378"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"JPN225|METAQUOTES_DEMO|1768176000|1768607700|4284550518493202411|2"	"bbcf57e4f6efe9301793df4781da1fb7c402b2598bf76ea4c63424dd10f50cc7"	"JPN225_20260112_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260302_HIGH_VOLATILITY"	"2026.03.02"	"2026.03.07"	"1772409600"	"1772841300"	"1772841600"	"HIGH_VOLATILITY"	"SPARSE"	"upper-tail realized five-minute volatility"	"net_relative=-0.064853;range_relative=0.083101;realized_volatility=0.060930;efficiency=0.040638;opposite_excursion=0.010942;reversal_score=0.026638;events=13;event_score=17;high_events=0;bars=1378"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"JPN225|METAQUOTES_DEMO|1772409600|1772841300|4284550518493202411|2"	"fc98b5971c09b38176e6c1095d402bf2ea046298582d9eadb6c023be45b379d4"	"JPN225_20260302_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20251201_LOW_VOLATILITY"	"2025.12.01"	"2025.12.06"	"1764547200"	"1764978900"	"1764979200"	"LOW_VOLATILITY"	"SPARSE"	"lower-tail realized five-minute volatility with complete sessions"	"net_relative=0.006642;range_relative=0.039753;realized_volatility=0.024656;efficiency=0.010629;opposite_excursion=0.024480;reversal_score=0.012752;events=19;event_score=26;high_events=0;bars=1380"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"JPN225|METAQUOTES_DEMO|1764547200|1764978900|4284550518493202411|2"	"fcadea1990bed7b057e1d39df28d4d349340d578aed5b13d9a74f84c50d2c684"	"JPN225_20251201_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260316_SHARP_REVERSAL"	"2026.03.16"	"2026.03.21"	"1773619200"	"1774050900"	"1774051200"	"SHARP_REVERSAL"	"SPARSE"	"large excursion opposite the final weekly direction followed by recovery"	"net_relative=-0.032036;range_relative=0.079326;realized_volatility=0.042277;efficiency=0.028215;opposite_excursion=0.044137;reversal_score=0.037603;events=16;event_score=29;high_events=2;bars=1380"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"JPN225|METAQUOTES_DEMO|1773619200|1774050900|4284550518493202411|2"	"c81fa563bf57d84f41c5fd266b046c9ec71049e18c6d1cb280a24ef7d1ee4dd6"	"JPN225_20260316_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260518_ORDINARY"	"2026.05.18"	"2026.05.23"	"1779062400"	"1779494100"	"1779494400"	"ORDINARY"	"COMMON"	"nearest multivariate median across volatility range efficiency net movement and event density"	"net_relative=0.025808;range_relative=0.072298;realized_volatility=0.039098;efficiency=0.025371;opposite_excursion=0.037779;reversal_score=0.031225;events=23;event_score=37;high_events=1;bars=1378"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"JPN225|METAQUOTES_DEMO|1779062400|1779494100|4284550518493202411|2"	"03cd1fe206dbe38a294b7f3da8d72ae1a8958cbeafe59ed4d9f81b38cbc1dee2"	"JPN225_20260518_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260330_EVENT_HEAVY"	"2026.03.30"	"2026.04.04"	"1774828800"	"1775260500"	"1775260800"	"EVENT_HEAVY"	"SPARSE"	"highest currency-calendar density weighted by official event importance"	"net_relative=0.046033;range_relative=0.083237;realized_volatility=0.048142;efficiency=0.038652;opposite_excursion=0.009498;reversal_score=0.020909;events=35;event_score=52;high_events=2;bars=1287"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"JPN225|METAQUOTES_DEMO|1774828800|1775260500|4284550518493202411|2"	"65f366a8b5dd148cf7b9e59c3a2b9671463b48a74793b9d80dea5fe8ff899b33"	"JPN225_20260330_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20251229_QUIET"	"2025.12.29"	"2026.01.03"	"1766966400"	"1767398100"	"1767398400"	"QUIET"	"SPARSE"	"lowest currency-calendar density among complete nonholiday weeks"	"net_relative=0.007332;range_relative=0.021938;realized_volatility=0.017434;efficiency=0.019388;opposite_excursion=0.010683;reversal_score=0.008850;events=2;event_score=4;high_events=0;bars=1104"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"JPN225|METAQUOTES_DEMO|1766966400|1767398100|4284550518493202411|2"	"7911834778356043d4886b8007db29ccd55a175177b0f4e89deb1365ddcadd77"	"JPN225_20251229_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20260413_DIRECTIONAL_EXPANSION_UP"	"2026.04.13"	"2026.04.18"	"1776038400"	"1776470100"	"1776470400"	"DIRECTIONAL_EXPANSION_UP"	"DIRECTIONAL"	"upper-tail positive net displacement with high path efficiency"	"net_relative=0.042417;range_relative=0.050693;realized_volatility=0.015346;efficiency=0.124877;opposite_excursion=0.002267;reversal_score=0.009806;events=65;event_score=102;high_events=5;bars=1368"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1776038400|1776470100|4284550518493202411|2"	"708302662bdd2e1f429ada7a6289dfd728b5492243591b74052072c05939e458"	"US30_20260413_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20260223_DIRECTIONAL_EXPANSION_DOWN"	"2026.02.23"	"2026.02.28"	"1771804800"	"1772236500"	"1772236800"	"DIRECTIONAL_EXPANSION_DOWN"	"DIRECTIONAL"	"lower-tail negative net displacement with high path efficiency"	"net_relative=-0.012674;range_relative=0.023510;realized_volatility=0.017073;efficiency=0.034678;opposite_excursion=0.004728;reversal_score=0.007741;events=67;event_score=103;high_events=5;bars=1291"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1771804800|1772236500|4284550518493202411|2"	"ce4d61d0f8fba8988a5de0e4fdabe7a8eb5c3eeca5cc4d64f0df05a82b3dcf36"	"US30_20260223_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20260525_PROLONGED_BALANCE"	"2026.05.25"	"2026.05.30"	"1779667200"	"1780098900"	"1780099200"	"PROLONGED_BALANCE"	"COMMON"	"small weekly range and low net-to-path efficiency"	"net_relative=0.004053;range_relative=0.015821;realized_volatility=0.013236;efficiency=0.013269;opposite_excursion=0.009849;reversal_score=0.006318;events=79;event_score=133;high_events=10;bars=1317"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1779667200|1780098900|4284550518493202411|2"	"6275f4a06522cb7a12333496dd97d691b8e5ede7893c3a7c9b2d4779621e1015"	"US30_20260525_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20260323_HIGH_VOLATILITY"	"2026.03.23"	"2026.03.28"	"1774224000"	"1774655700"	"1774656000"	"HIGH_VOLATILITY"	"SPARSE"	"upper-tail realized five-minute volatility"	"net_relative=-0.004186;range_relative=0.042376;realized_volatility=0.043480;efficiency=0.005192;opposite_excursion=0.036974;reversal_score=0.012441;events=58;event_score=89;high_events=2;bars=1380"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1774224000|1774655700|4284550518493202411|2"	"f00350c75bd5236b5b18b761b5f72bb373c05e1ad9c65e24a9fff8cc53218dd7"	"US30_20260323_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20251229_LOW_VOLATILITY"	"2025.12.29"	"2026.01.03"	"1766966400"	"1767398100"	"1767398400"	"LOW_VOLATILITY"	"SPARSE"	"lower-tail realized five-minute volatility with complete sessions"	"net_relative=-0.007174;range_relative=0.019402;realized_volatility=0.011812;efficiency=0.034813;opposite_excursion=0.000934;reversal_score=0.002588;events=46;event_score=70;high_events=4;bars=1092"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1766966400|1767398100|4284550518493202411|2"	"ed55e484fe48e40c95b8c57590503de04b368014d9e84c122c96fc3b07573ac1"	"US30_20251229_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20260309_SHARP_REVERSAL"	"2026.03.09"	"2026.03.14"	"1773014400"	"1773446100"	"1773446400"	"SHARP_REVERSAL"	"SPARSE"	"large excursion opposite the final weekly direction followed by recovery"	"net_relative=-0.012393;range_relative=0.040975;realized_volatility=0.030696;efficiency=0.015945;opposite_excursion=0.024748;reversal_score=0.017513;events=87;event_score=166;high_events=16;bars=1380"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1773014400|1773446100|4284550518493202411|2"	"9cdf03921ae3453f29470a4192e59c1e61aa85f944dc0005aaba98a0a76d0fb9"	"US30_20260309_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20260427_ORDINARY"	"2026.04.27"	"2026.05.02"	"1777248000"	"1777679700"	"1777680000"	"ORDINARY"	"COMMON"	"nearest multivariate median across volatility range efficiency net movement and event density"	"net_relative=0.006242;range_relative=0.031230;realized_volatility=0.016258;efficiency=0.016697;opposite_excursion=0.014863;reversal_score=0.009632;events=92;event_score=166;high_events=14;bars=1368"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1777248000|1777679700|4284550518493202411|2"	"dddc776d01eceb176e03e358aa8bcf869fc1e7bfd7e065b1054ff8f4f1a16e58"	"US30_20260427_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20251215_EVENT_HEAVY"	"2025.12.15"	"2025.12.20"	"1765756800"	"1766188500"	"1766188800"	"EVENT_HEAVY"	"SPARSE"	"highest currency-calendar density weighted by official event importance"	"net_relative=-0.007250;range_relative=0.019234;realized_volatility=0.016579;efficiency=0.018329;opposite_excursion=0.004888;reversal_score=0.005953;events=104;event_score=173;high_events=11;bars=1368"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1765756800|1766188500|4284550518493202411|2"	"1ae69e748dcd6ec34385e54b04f5c8862abe3f54d8f9d70ffcc5315cb1df825c"	"US30_20251215_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US30"	"US30"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US30_20260720_QUIET"	"2026.07.20"	"2026.07.25"	"1784505600"	"1784937300"	"1784937600"	"QUIET"	"SPARSE"	"lowest currency-calendar density among complete nonholiday weeks"	"net_relative=-0.002790;range_relative=0.018756;realized_volatility=0.016611;efficiency=0.006841;opposite_excursion=0.008114;reversal_score=0.004758;events=39;event_score=60;high_events=3;bars=1367"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US30|METAQUOTES_DEMO|1784505600|1784937300|4284550518493202411|2"	"63beba6fbfed04114a81e814a5d61c4f4061ff7a5eac9752f34104e0659105b7"	"US30_20260720_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20260413_DIRECTIONAL_EXPANSION_UP"	"2026.04.13"	"2026.04.18"	"1776038400"	"1776470100"	"1776470400"	"DIRECTIONAL_EXPANSION_UP"	"DIRECTIONAL"	"upper-tail positive net displacement with high path efficiency"	"net_relative=0.057552;range_relative=0.062418;realized_volatility=0.013607;efficiency=0.173744;opposite_excursion=0.001306;reversal_score=0.008668;events=65;event_score=102;high_events=5;bars=1368"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1776038400|1776470100|4284550518493202411|2"	"b474089778136db36928f4032623518e3d08ce6ad2c94e2cc7be11bc949568bb"	"US500_20260413_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20260601_DIRECTIONAL_EXPANSION_DOWN"	"2026.06.01"	"2026.06.06"	"1780272000"	"1780703700"	"1780704000"	"DIRECTIONAL_EXPANSION_DOWN"	"DIRECTIONAL"	"lower-tail negative net displacement with high path efficiency"	"net_relative=-0.025750;range_relative=0.033450;realized_volatility=0.014172;efficiency=0.073963;opposite_excursion=0.004892;reversal_score=0.011223;events=66;event_score=131;high_events=14;bars=1368"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1780272000|1780703700|4284550518493202411|2"	"06eae9ff6707a4b6fad52172929005fb3c645e7b398113ff16bd46b3bf7a42dc"	"US500_20260601_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20251201_PROLONGED_BALANCE"	"2025.12.01"	"2025.12.06"	"1764547200"	"1764978900"	"1764979200"	"PROLONGED_BALANCE"	"COMMON"	"small weekly range and low net-to-path efficiency"	"net_relative=0.002423;range_relative=0.015399;realized_volatility=0.014414;efficiency=0.007208;opposite_excursion=0.008889;reversal_score=0.004641;events=83;event_score=148;high_events=12;bars=1368"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1764547200|1764978900|4284550518493202411|2"	"b564a9fb416d7e39f1ecc985e95c6f8816b886f2d43b3f9e67c61dab086c2e10"	"US500_20251201_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20260309_HIGH_VOLATILITY"	"2026.03.09"	"2026.03.14"	"1773014400"	"1773446100"	"1773446400"	"HIGH_VOLATILITY"	"SPARSE"	"upper-tail realized five-minute volatility"	"net_relative=-0.008174;range_relative=0.040000;realized_volatility=0.027714;efficiency=0.011165;opposite_excursion=0.025000;reversal_score=0.014295;events=87;event_score=166;high_events=16;bars=1379"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1773014400|1773446100|4284550518493202411|2"	"c8f435e3450eb889a2c3a94e529b45697d45066cb9a3f54d9ddc1ad503b1980e"	"US500_20260309_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20251222_LOW_VOLATILITY"	"2025.12.22"	"2025.12.27"	"1766361600"	"1766793300"	"1766793600"	"LOW_VOLATILITY"	"SPARSE"	"lower-tail realized five-minute volatility with complete sessions"	"net_relative=0.011263;range_relative=0.014269;realized_volatility=0.006485;efficiency=0.084243;opposite_excursion=0.001153;reversal_score=0.003603;events=54;event_score=88;high_events=6;bars=1047"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1766361600|1766793300|4284550518493202411|2"	"be202549168a8ada76da9e435641559241f70f4a3e256e3004bc90f35a0b615b"	"US500_20251222_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20260323_SHARP_REVERSAL"	"2026.03.23"	"2026.03.28"	"1774224000"	"1774655700"	"1774656000"	"SHARP_REVERSAL"	"SPARSE"	"large excursion opposite the final weekly direction followed by recovery"	"net_relative=-0.017975;range_relative=0.054821;realized_volatility=0.045470;efficiency=0.021995;opposite_excursion=0.035193;reversal_score=0.025151;events=58;event_score=89;high_events=2;bars=1379"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1774224000|1774655700|4284550518493202411|2"	"8961ebae75a7b9e000831672194c509ef7fd0a66e271eacea3b33d6cd1234e61"	"US500_20260323_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20260126_ORDINARY"	"2026.01.26"	"2026.01.31"	"1769385600"	"1769817300"	"1769817600"	"ORDINARY"	"COMMON"	"nearest multivariate median across volatility range efficiency net movement and event density"	"net_relative=0.011796;range_relative=0.023738;realized_volatility=0.017726;efficiency=0.027654;opposite_excursion=0.001035;reversal_score=0.003495;events=71;event_score=117;high_events=8;bars=1368"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1769385600|1769817300|4284550518493202411|2"	"83aa14109eeb00ab983a38ae14045640656aeff5c810f26f4aa90f87d33373f7"	"US500_20260126_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20260216_EVENT_HEAVY"	"2026.02.16"	"2026.02.21"	"1771200000"	"1771631700"	"1771632000"	"EVENT_HEAVY"	"SPARSE"	"highest currency-calendar density weighted by official event importance"	"net_relative=0.009702;range_relative=0.020530;realized_volatility=0.020770;efficiency=0.019987;opposite_excursion=0.010024;reversal_score=0.009862;events=104;event_score=178;high_events=10;bars=1320"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1771200000|1771631700|4284550518493202411|2"	"8215333df3c250fb7f350aed62ca746872b0c5b90c39f56bd9681aacf3dc4a38"	"US500_20260216_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V2"	"PRODUCTION_DISCOVERY"	"2"	"US500"	"US500"	"METAQUOTES_DEMO"	"PERIOD_M5"	"US500_20260720_QUIET"	"2026.07.20"	"2026.07.25"	"1784505600"	"1784937300"	"1784937600"	"QUIET"	"SPARSE"	"lowest currency-calendar density among complete nonholiday weeks"	"net_relative=-0.005674;range_relative=0.020162;realized_volatility=0.017342;efficiency=0.012617;opposite_excursion=0.009537;reversal_score=0.007356;events=39;event_score=60;high_events=3;bars=1367"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V2"	"US500|METAQUOTES_DEMO|1784505600|1784937300|4284550518493202411|2"	"d4e87fed2d099dd430ce5a631da49dbe04dfb35cbd7715799488fc0a5006ec2a"	"US500_20260720_M5_RG2_CAMPAIGN_V1"	"PLANNED_FROZEN"
