"campaign_contract"	"campaign_id"	"manifest_role"	"research_generation"	"canonical_instrument"	"broker_symbol"	"data_source_id"	"timeframe"	"window_id"	"from_date"	"to_date"	"window_start"	"window_end"	"window_end_exclusive"	"selection_class"	"environment_stratum"	"selection_reason"	"selection_evidence"	"sampling_control_only"	"behavioral_feature_eligible"	"configuration_hash"	"controller_build_id"	"preset_id"	"selector_version"	"dedup_identity"	"dedup_key_sha256"	"planned_data_slice_id"	"execution_status"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20260302_DIRECTIONAL_EXPANSION_DOWN"	"2026.03.02"	"2026.03.07"	"1772409600"	"1772841300"	"1772841600"	"DIRECTIONAL_EXPANSION_DOWN"	"DIRECTIONAL"	"lower-tail negative net displacement with high path efficiency"	"net_relative=-0.054739;range_relative=0.072136;realized_volatility=0.032514;efficiency=0.065777;opposite_excursion=0.003482;reversal_score=0.013805;events=74;event_score=115;high_events=4;bars=1378;deterministic_cutoff=1772841300"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1772409600|1772841300|4284550518493202411|2"	"e23a47744da135ee6b6c8bc719d32e63d3bfb1bfc3b9d5c81b443692cb0ccabb"	"FRA40_20260302_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20251201_PROLONGED_BALANCE"	"2025.12.01"	"2025.12.06"	"1764547200"	"1764978900"	"1764979200"	"PROLONGED_BALANCE"	"COMMON"	"small weekly range and low net-to-path efficiency"	"net_relative=-0.001601;range_relative=0.014467;realized_volatility=0.015952;efficiency=0.003979;opposite_excursion=0.004789;reversal_score=0.002769;events=70;event_score=107;high_events=3;bars=1380;deterministic_cutoff=1764978900"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1764547200|1764978900|4284550518493202411|2"	"e8026eaddd3d09de9e80d831da504fe3b8cc0cfa6f5497598d20a8308036af93"	"FRA40_20251201_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20260608_HIGH_VOLATILITY"	"2026.06.08"	"2026.06.13"	"1780876800"	"1781308500"	"1781308800"	"HIGH_VOLATILITY"	"SPARSE"	"upper-tail realized five-minute volatility"	"net_relative=0.030386;range_relative=0.039742;realized_volatility=0.029498;efficiency=0.040240;opposite_excursion=0.004253;reversal_score=0.011368;events=46;event_score=78;high_events=5;bars=1380;deterministic_cutoff=1781308500"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1780876800|1781308500|4284550518493202411|2"	"6806bc4384bda40161cb5f68784601e206d165c44333ef85ef6d3b1977dec3a2"	"FRA40_20260608_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20260105_LOW_VOLATILITY"	"2026.01.05"	"2026.01.10"	"1767571200"	"1768002900"	"1768003200"	"LOW_VOLATILITY"	"SPARSE"	"lower-tail realized five-minute volatility with complete sessions"	"net_relative=0.018234;range_relative=0.026256;realized_volatility=0.014438;efficiency=0.050426;opposite_excursion=0.007364;reversal_score=0.011588;events=88;event_score=126;high_events=2;bars=1380;deterministic_cutoff=1768002900"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1767571200|1768002900|4284550518493202411|2"	"f69441e58fc32afa605cdd0fd903778dbe1834c5f672fd4b6863695b606868a6"	"FRA40_20260105_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20260316_SHARP_REVERSAL"	"2026.03.16"	"2026.03.21"	"1773619200"	"1774047300"	"1774051200"	"SHARP_REVERSAL"	"SPARSE"	"large excursion opposite the final weekly direction followed by recovery"	"net_relative=-0.034409;range_relative=0.063614;realized_volatility=0.029786;efficiency=0.044382;opposite_excursion=0.022922;reversal_score=0.028084;events=47;event_score=77;high_events=6;bars=1380;deterministic_cutoff=1774047300"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1773619200|1774047300|4284550518493202411|2"	"48d5b6fbeec8a809b29404fc429b628c4e3a6aa64f395f28fa9a31e81066d767"	"FRA40_20260316_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20260622_ORDINARY"	"2026.06.22"	"2026.06.27"	"1782086400"	"1782518100"	"1782518400"	"ORDINARY"	"COMMON"	"nearest multivariate median across volatility range efficiency net movement and event density"	"net_relative=-0.007328;range_relative=0.018218;realized_volatility=0.020189;efficiency=0.013165;opposite_excursion=0.005332;reversal_score=0.006251;events=48;event_score=80;high_events=3;bars=1380;deterministic_cutoff=1782518100"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1782086400|1782518100|4284550518493202411|2"	"4ad7e776e3f314de6acf8cab21ad5992930e038f4da1f676073b877524249849"	"FRA40_20260622_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20260427_EVENT_HEAVY"	"2026.04.27"	"2026.05.02"	"1777248000"	"1777589700"	"1777680000"	"EVENT_HEAVY"	"SPARSE"	"highest currency-calendar density weighted by official event importance"	"net_relative=-0.005354;range_relative=0.034151;realized_volatility=0.022928;efficiency=0.011790;opposite_excursion=0.002689;reversal_score=0.003794;events=88;event_score=142;high_events=8;bars=1092;deterministic_cutoff=1777589700"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1777248000|1777589700|4284550518493202411|2"	"2870f2e20b40589ee38aac3d3274b14eee972faa2c6b31b22961ad58906da2d6"	"FRA40_20260427_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"FRA40"	"FRA40"	"METAQUOTES_DEMO"	"PERIOD_M5"	"FRA40_20260706_QUIET"	"2026.07.06"	"2026.07.11"	"1783296000"	"1783727700"	"1783728000"	"QUIET"	"SPARSE"	"lowest currency-calendar density among complete nonholiday weeks"	"net_relative=-0.019233;range_relative=0.038549;realized_volatility=0.018015;efficiency=0.043017;opposite_excursion=0.007164;reversal_score=0.011738;events=35;event_score=47;high_events=1;bars=1380;deterministic_cutoff=1783727700"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"FRA40|METAQUOTES_DEMO|1783296000|1783727700|4284550518493202411|2"	"b32e5f7cbd7bbaa6be9a8628c26f8727a6a9af83938d78fb8faa9b66f387448a"	"FRA40_20260706_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260504_DIRECTIONAL_EXPANSION_UP"	"2026.05.04"	"2026.05.09"	"1777852800"	"1778284500"	"1778284800"	"DIRECTIONAL_EXPANSION_UP"	"DIRECTIONAL"	"upper-tail positive net displacement with high path efficiency"	"net_relative=0.070827;range_relative=0.079437;realized_volatility=0.027216;efficiency=0.095894;opposite_excursion=0.008476;reversal_score=0.024501;events=8;event_score=8;high_events=0;bars=1381;deterministic_cutoff=1778284500"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"JPN225|METAQUOTES_DEMO|1777852800|1778284500|4284550518493202411|2"	"b98d3074cfab6c1685f8bf3a1775a161b261eecc8e1d62aed87f60aa7f4de2cd"	"JPN225_20260504_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260713_DIRECTIONAL_EXPANSION_DOWN"	"2026.07.13"	"2026.07.18"	"1783900800"	"1784332500"	"1784332800"	"DIRECTIONAL_EXPANSION_DOWN"	"DIRECTIONAL"	"lower-tail negative net displacement with high path efficiency"	"net_relative=-0.057822;range_relative=0.092840;realized_volatility=0.049902;efficiency=0.046189;opposite_excursion=0.002698;reversal_score=0.012490;events=9;event_score=12;high_events=0;bars=1379;deterministic_cutoff=1784332500"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"JPN225|METAQUOTES_DEMO|1783900800|1784332500|4284550518493202411|2"	"984d8260d2fc89cdd41486620e9ed2f147fe61d8af36a30bbe12c20b019b1f79"	"JPN225_20260713_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260112_PROLONGED_BALANCE"	"2026.01.12"	"2026.01.17"	"1768176000"	"1768607700"	"1768608000"	"PROLONGED_BALANCE"	"COMMON"	"small weekly range and low net-to-path efficiency"	"net_relative=0.002072;range_relative=0.019838;realized_volatility=0.026090;efficiency=0.003057;opposite_excursion=0.001997;reversal_score=0.002034;events=15;event_score=21;high_events=1;bars=1378;deterministic_cutoff=1768607700"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"JPN225|METAQUOTES_DEMO|1768176000|1768607700|4284550518493202411|2"	"bbcf57e4f6efe9301793df4781da1fb7c402b2598bf76ea4c63424dd10f50cc7"	"JPN225_20260112_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
"MST_CAMPAIGN_SAMPLING_FRAME_V1"	"RG2_SIX_INDEX_ENVIRONMENT_FRAME_V3"	"PRODUCTION_DISCOVERY"	"2"	"JPN225"	"JPN225"	"METAQUOTES_DEMO"	"PERIOD_M5"	"JPN225_20260302_HIGH_VOLATILITY"	"2026.03.02"	"2026.03.07"	"1772409600"	"1772841300"	"1772841600"	"HIGH_VOLATILITY"	"SPARSE"	"upper-tail realized five-minute volatility"	"net_relative=-0.064853;range_relative=0.083101;realized_volatility=0.060930;efficiency=0.040638;opposite_excursion=0.010942;reversal_score=0.026638;events=13;event_score=17;high_events=0;bars=1378;deterministic_cutoff=1772841300"	"1"	"0"	"4284550518493202411"	"MASTER_STRUCTURE_RG2_REPLAY_WINDOW_GATE_V1"	"RG2_M5_SIX_INDEX_V1"	"MST_ENV_WEEK_SELECTOR_V3_OBSERVED_FINAL_BAR_CUTOFF"	"JPN225|METAQUOTES_DEMO|1772409600|1772841300|4284550518493202411|2"	"fc98b5971c09b38176e6c1095d402bf2ea046298582d9eadb6c023be45b379d4"	"JPN225_20260302_M5_RG2_CAMPAIGN_V3"	"PLANNED_FROZEN"
