run_key,instrument,episode_id,attempt_id,node_id,ordinal,episode_start,attempt_start,retire_epoch,episode_end,attempt_end,first_market_epoch,last_market_epoch,last_seen_to_retire_seconds,attempt_start_to_retire_seconds,episode_start_to_retire_seconds,attempt_end_to_tracker_retire_seconds,orphaned_before_tracker_retire,same_id_seen_after_attempt_end,retire_atr,last_lower,last_price,last_upper,last_family_mask,last_family_count,last_member_count,last_revision,retire_revision,retire_attempt_count,terminal_phase,penetration_atr,lineage_receipt_count,lineage_event_kinds,lineage_successor_ids,compatible_created_during_grace,continuity_receipt
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,11958639035494068103,15272080950800350616,16420972769257323451,3,1765766700,1765767600,1765767760.0,1765767627,1765767627,1765766700,1765767600,160.0,160.0,1060.0,133.0,True,False,16.92,24283.0,24283.4,24283.8,80,2,2,8,8.0,3.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,11968788631768634883,17159756027012816651,3123929623179183840,2,1765767641,1765767905,1765768800.0,1765768559,1765768559,1765767636,1765768538,262.0,895.0,1159.0,241.0,True,False,16.8,24287.47,24287.97,24288.47,192,2,2,6,6.0,2.0,BROKEN_NO_ACCEPTANCE,0.05971511,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16538219283127336835,11234764992446300829,12112057039087068339,7,1765803600,1765806601,1765807800.0,1765807200,1765807200,1765803600,1765803600,4200.0,1199.0,4200.0,600.0,True,False,13.13,24304.0,24304.5,24305.0,16,1,2,1,12.0,7.0,BROKEN_NO_ACCEPTANCE,0.19017192,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,18387758317507659228,16681683052867213188,15423247794770282627,2,1765818215,1765818947,1765819361.0,1765819360,1765819360,1765818000,1765819360,1.0,414.0,1146.0,1.0,True,False,16.12,24192.01,24192.83,24193.65,320,2,2,82,82.0,2.0,BROKEN_NO_ACCEPTANCE,0.49249473,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16802524987665089600,3001523549267894441,8646831187609115262,22,1765819116,1765839301,1765846960.0,1765846944,1765846944,1765819116,1765846940,20.0,7659.0,27844.0,16.0,True,False,16.28,24198.07,24198.88,24199.7,192,2,2,226,226.0,22.0,PENETRATED_NO_RESOLUTION,0.10035226,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16793150417918217183,12864070446863062393,876984908387787988,13,1765819465,1765835734,1765846928.0,1765846920,1765846920,1765760700,1765836000,10928.0,11194.0,27463.0,8.0,True,False,16.28,24125.59,24153.47,24173.4,978,6,9,596,606.0,13.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,12864839593674194084,9356476030608856449,4139344702165354435,1,1765848367,1765848367,1765848600.0,1765848395,1765848395,1765848365,1765848394,206.0,233.0,233.0,205.0,True,False,16.06,24191.77,24192.71,24193.65,320,2,2,14,14.0,1.0,BROKEN_NO_ACCEPTANCE,0.23161696,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,17097575448835355215,8304842630975965149,3402717648623523302,8,1765848915,1765854677,1765856114.0,1765856100,1765856100,1765846920,1765856073,41.0,1437.0,7199.0,14.0,True,False,14.89,24151.0,24162.83,24174.0,336,3,7,278,278.0,8.0,BROKEN_NO_ACCEPTANCE,1.54145165,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,704991979140359813,6949411734766780106,15340206835862886710,1,1765856125,1765856125,1765856169.0,1765856132,1765856132,1765856124,1765856131,38.0,44.0,44.0,37.0,True,False,14.89,24137.68,24138.39,24139.1,192,2,2,3,3.0,1.0,BROKEN_NO_ACCEPTANCE,0.15647035,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,7377813217512734097,1213942515755055502,15420503410402228291,1,1765856382,1765856382,1765856405.0,1765856403,1765856403,1765856378,1765856403,2.0,23.0,23.0,2.0,True,False,15.25,24098.25,24099.04,24099.83,192,2,2,8,8.0,1.0,BROKEN_NO_ACCEPTANCE,0.10381833,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,7242952417441330711,4050332033660430660,15324223982289076491,1,1765857644,1765857644,1765857680.0,1765857673,1765857673,1765857600,1765857671,9.0,36.0,36.0,7.0,True,False,14.9,24083.82,24084.45,24085.08,68,2,2,2,2.0,1.0,BROKEN_NO_ACCEPTANCE,0.08460346,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,3649216769187749386,8777226949318030159,11867556579514310624,1,1765857660,1765857660,1765857680.0,1765857673,1765857673,1765857600,1765857671,9.0,20.0,20.0,7.0,True,False,14.9,24037.4,24059.22,24082.0,898,4,6,2,2.0,1.0,APPROACH_NO_CONTACT,0.0,3,MERGE,17851863147829594694,False,True
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,15514121327576290214,1167026518292144280,17851863147829594694,24,1765902095,1765905086,1765905914.0,1765905913,1765905913,1765846920,1765905913,1.0,828.0,3819.0,1.0,True,False,19.08,24036.94,24058.15,24082.0,978,6,8,661,661.0,24.0,BROKEN_NO_ACCEPTANCE,2.36126395,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,5740652938215907542,11981900606374590995,2808125906201342454,1,1765905758,1765905758,1765905914.0,1765905913,1765905913,1765760700,1765905913,1.0,156.0,156.0,1.0,True,False,19.08,23826.53,23940.57,24034.55,962,5,21,1269,1269.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,14862370325672905345,17457898468034071476,13528294362514215339,9,1765901014,1765911300,1765912200.0,1765911600,1765911600,1765900800,1765908000,4200.0,900.0,11186.0,600.0,True,False,18.87,24099.83,24100.57,24101.3,132,2,2,230,241.0,9.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,90566338122576545,13077513679701803369,6044786530599025813,3,1765917356,1765918467,1765919400.0,1765918800,1765918800,1765915200,1765915421,3979.0,933.0,2044.0,600.0,True,False,19.5,24110.33,24110.72,24111.1,132,2,2,7,16.0,3.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,18321477998717876186,15277840995990125667,5319041345667216505,22,1765905915,1765920356,1765933324.0,1765933320,1765933320,1765905915,1765922400,10924.0,12968.0,27409.0,4.0,True,False,18.89,24045.23,24065.25,24082.25,914,5,7,164,175.0,22.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,9212861770111324673,12568261697919431139,12398471601074372793,2,1765922400,1765923544,1765933324.0,1765933320,1765933320,1765922400,1765922400,10924.0,9780.0,10924.0,4.0,True,False,18.89,24118.77,24119.29,24119.82,132,2,2,1,12.0,2.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,8183808252235920514,13891488876305862251,12878195158726515131,3,1765924277,1765925117,1765933324.0,1765933320,1765933320,1765915200,1765922400,10924.0,8207.0,9047.0,4.0,True,False,18.89,24153.0,24153.6,24154.2,272,2,2,29,40.0,3.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,9463946962900994486,3353273102638392083,16920920900987845543,1,1765933501,1765933501,1765933800.0,1765933535,1765933535,1765933500,1765933533,267.0,299.0,299.0,265.0,True,False,18.99,24097.86,24098.85,24099.83,192,2,2,6,6.0,1.0,BROKEN_NO_ACCEPTANCE,0.19171012,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,8219475285282324526,3206244234912762247,10023459711844103717,2,1765934107,1765934174,1765934972.0,1765934965,1765934965,1765934103,1765934962,10.0,798.0,865.0,7.0,True,False,18.88,24113.67,24114.57,24115.48,192,2,2,11,11.0,2.0,BROKEN_NO_ACCEPTANCE,0.14196419,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16229118349638061526,4360277313763292870,12670538447289477799,2,1765935005,1765935031,1765935243.0,1765935212,1765935212,1765935003,1765935210,33.0,212.0,238.0,31.0,True,False,18.89,24121.71,24122.74,24123.77,68,2,2,16,16.0,2.0,BROKEN_NO_ACCEPTANCE,0.18369508,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16882889623021081934,10270443032933710780,9973177109576100480,2,1765937072,1765937138,1765937249.0,1765937248,1765937248,1765937070,1765937248,1.0,111.0,177.0,1.0,True,False,18.69,24086.96,24087.98,24089.0,80,2,2,38,38.0,2.0,BROKEN_NO_ACCEPTANCE,0.12517385,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,4792814496916658353,6224141868874542208,13685176064346045027,1,1765936830,1765936830,1765941000.0,1765940400,1765940400,1765936800,1765938801,2199.0,4170.0,4170.0,600.0,True,False,18.2,24113.67,24113.83,24114.0,144,2,2,132,137.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,4235280868878072710,6599131648991521630,16928536158536920833,14,1765917671,1765943321,1765944013.0,1765944000,1765944000,1765915200,1765943983,30.0,692.0,26342.0,13.0,True,False,17.15,24128.6,24134.5,24139.1,146,3,3,290,290.0,14.0,BROKEN_NO_ACCEPTANCE,0.7765865,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,10904180205492979607,4425002954547251160,5138796767193170831,2,1765940400,1765941339,1765944013.0,1765944000,1765944000,1765940400,1765943983,30.0,2674.0,3613.0,13.0,True,False,17.15,24098.0,24098.92,24099.83,144,2,2,24,24.0,2.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,11575176633979461422,5906496013688088411,16639293413658528317,1,1765940403,1765940403,1765944013.0,1765944000,1765944000,1765940400,1765943983,30.0,3610.0,3610.0,13.0,True,False,17.15,24089.0,24089.5,24090.0,16,1,2,24,24.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,2987235757688470268,2723004091743010039,9310855770082412381,1,1765962365,1765962365,1765962673.0,1765962603,1765962603,1765962362,1765962601,72.0,308.0,308.0,70.0,True,False,11.67,24156.0,24156.67,24157.35,80,2,2,8,8.0,1.0,BROKEN_NO_ACCEPTANCE,0.11573082,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,6008861948783673955,4177370379104008118,16383594658260611177,1,1765962846,1765962846,1765963200.0,1765962853,1765962853,1765962842,1765962852,348.0,354.0,354.0,347.0,True,False,11.67,24170.0,24170.51,24171.03,320,2,2,4,4.0,1.0,BROKEN_NO_ACCEPTANCE,0.08829833,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,10128125502209572129,7000632515813280650,18008126257463748783,4,1765962026,1765964667,1765965603.0,1765965600,1765965600,1765962000,1765965514,89.0,936.0,3577.0,3.0,True,False,11.88,24128.6,24134.5,24139.1,146,3,3,62,62.0,4.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,12374800205078780881,1173325869836492802,10100616406235310460,9,1765969235,1765972769,1765973400.0,1765972800,1765972800,1765969200,1765969200,4200.0,631.0,4165.0,600.0,True,False,14.07,24127.03,24133.18,24139.1,134,3,3,1,12.0,9.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,17694984360633823454,7444952581810504721,7050256800155515279,2,1765975261,1765976052,1765977000.0,1765976400,1765976400,1765969200,1765972800,4200.0,948.0,1739.0,600.0,True,False,13.93,24089.0,24089.5,24090.0,16,1,2,13,24.0,2.0,BROKEN_NO_ACCEPTANCE,0.45222884,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,8228941544649068586,18239603626829259021,6604514947145818902,20,1765975744,1765983105,1765984200.0,1765983600,1765983600,1765933320,1765980758,3442.0,1095.0,8456.0,600.0,True,False,15.67,23826.53,23965.73,24082.0,978,6,29,542,551.0,20.0,PENETRATED_NO_RESOLUTION,1.11576011,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,10542085970801064575,9394774599615603424,5476270548592580217,5,1765989330,1765991010,1765994439.0,1765994100,1765994100,1765983600,1765993959,480.0,3429.0,5109.0,339.0,True,False,20.03,23826.53,23970.5,24082.0,978,6,29,231,231.0,5.0,PENETRATED_NO_RESOLUTION,5.66114858,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,14488183688987936825,14889428377551539256,18334469812436468003,1,1766026662,1766026662,1766027400.0,1766026800,1766026800,1766023200,1766023576,3824.0,738.0,738.0,600.0,True,False,18.88,23920.0,23920.1,23920.2,80,2,2,91,101.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,747646468474933359,13868892340783847514,15892671088120014008,1,1766063597,1766063597,1766063700.0,1766063675,1766063675,1766063596,1766063673,27.0,103.0,103.0,25.0,True,False,14.45,24036.75,24037.6,24038.45,320,2,2,13,13.0,1.0,BROKEN_NO_ACCEPTANCE,0.23537556,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16761222435608363380,1696378552738275445,17875087843730728065,6,1766063673,1766075966,1766076900.0,1766076300,1766076300,1765994100,1766073600,3300.0,934.0,13227.0,600.0,True,False,17.82,24036.72,24061.57,24082.0,914,5,6,1122,1130.0,6.0,PENETRATED_NO_RESOLUTION,1.13129737,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16992148544251399438,3395336984264855802,15575021721760751650,19,1766068235,1766073671,1766076900.0,1766076300,1766076300,1766019720,1766073600,3300.0,3229.0,8665.0,600.0,True,False,17.36,23969.27,24003.53,24034.55,912,4,7,718,726.0,19.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,18363107683459251786,10604732233547453935,1371035410563962831,1,1766076417,1766076417,1766077800.0,1766077200,1766077200,1766076300,1766076300,1500.0,1383.0,1383.0,600.0,True,False,18.13,23969.27,24030.32,24082.0,914,5,13,1,3.0,1.0,PENETRATED_NO_RESOLUTION,1.59855966,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,6310390309875672394,14576601920042089287,14093525272485503910,4,1766111770,1766113247,1766113268.0,1766113262,1766113262,1766111759,1766113260,8.0,21.0,1498.0,6.0,True,False,17.37,24112.4,24113.03,24113.67,192,2,2,15,15.0,4.0,BROKEN_NO_ACCEPTANCE,0.13704152,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,14822080337010162151,7465910581856463523,15325240068675569520,11,1766091853,1766114220,1766115600.0,1766115000,1766115000,1766088000,1766113395,2205.0,1380.0,23747.0,600.0,True,False,16.9,24132.01,24133.0,24134.0,20,2,2,242,247.0,11.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,14415993234409966889,17505608051726653477,16853083151257788665,2,1766134840,1766134924,1766135017.0,1766134954,1766134954,1766134838,1766134949,68.0,93.0,177.0,63.0,True,False,10.48,24160.0,24160.17,24160.34,80,2,2,4,4.0,2.0,BROKEN_NO_ACCEPTANCE,0.127826,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,6711646234358447767,13612416781213163698,6517866528124925932,1,1766135081,1766135081,1766135140.0,1766135138,1766135138,1766135080,1766135137,3.0,59.0,59.0,2.0,True,False,10.65,24172.0,24172.36,24172.73,80,2,2,8,8.0,1.0,BROKEN_NO_ACCEPTANCE,0.30317252,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,16893961147574077896,10898154425779217220,14426554569891633097,26,1766135344,1766142975,1766146200.0,1766145600,1766145600,1766019720,1766144834,1366.0,3225.0,10856.0,600.0,True,False,13.73,24194.75,24270.08,24331.7,976,5,15,1684,1686.0,26.0,PENETRATED_NO_RESOLUTION,4.94314144,0,,,False,False
RG2_DE40_PERIOD_M5_1765756800_1766181300_3308521111094945957,DE40,10832648945677304009,12094263739207704214,5103404977726626342,1,1766142217,1766142217,1766146200.0,1766145600,1766145600,1766142000,1766144834,1366.0,3983.0,3983.0,600.0,True,False,13.17,24170.0,24170.0,24170.0,272,2,2,83,85.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,7870598745697218645,7299986787809675692,10045210928620002661,1,1769996400,1769996400,1769996667.0,1769996666,1769996666,1769996400,1769996666,1.0,267.0,267.0,1.0,True,False,24.26,24464.2,24465.52,24466.84,192,2,2,13,13.0,1.0,BROKEN_NO_ACCEPTANCE,0.22835003,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,3535021123050649361,5002099519863089216,4869027959030197686,1,1769998417,1769998417,1769998567.0,1769998560,1769998560,1769997600,1769997600,967.0,150.0,150.0,7.0,True,False,24.6,24488.0,24488.25,24488.5,80,2,2,1,3.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,4355951472142645814,14578369643915822907,4056898649452444044,4,1769994700,1770003161,1770004115.0,1770004107,1770004107,1769994699,1770004104,11.0,954.0,9415.0,8.0,True,False,25.59,24370.6,24371.83,24373.05,320,2,2,288,288.0,4.0,BROKEN_NO_ACCEPTANCE,0.19932776,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,11759278794422992537,627808855509702104,1425321256270824723,1,1770001302,1770001302,1770005400.0,1770004800,1770004800,1770001200,1770004118,1282.0,4098.0,4098.0,600.0,True,False,24.33,24504.0,24505.35,24506.7,80,2,2,19,21.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,6795902871442619878,18189300641738135896,8942745367459336820,2,1770008020,1770008074,1770009255.0,1770009253,1770009253,1770008015,1770009252,3.0,1181.0,1235.0,2.0,True,False,24.95,24340.01,24341.0,24342.0,192,2,2,9,9.0,2.0,BROKEN_NO_ACCEPTANCE,0.10783292,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,14313099876847209463,9396370889358280137,12891061374588096414,5,1770009299,1770010220,1770010619.0,1770010537,1770010537,1770009254,1770010535,84.0,399.0,1320.0,82.0,True,False,24.66,24309.38,24310.44,24335.5,64,1,2,25,25.0,5.0,BROKEN_NO_ACCEPTANCE,1.05916224,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,3038176682893673031,4845276300260683618,3741524350995752459,1,1770029020,1770029020,1770029139.0,1770029080,1770029080,1770029018,1770029079,60.0,119.0,119.0,59.0,True,False,26.37,24528.0,24529.36,24530.73,80,2,2,11,11.0,1.0,BROKEN_NO_ACCEPTANCE,0.18777376,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,2575918765493298093,1075364623211355316,3256076413460975455,1,1770029166,1770029166,1770029490.0,1770029489,1770029489,1770029164,1770029488,2.0,324.0,324.0,1.0,True,False,26.33,24540.55,24542.02,24543.49,320,2,2,20,20.0,1.0,BROKEN_NO_ACCEPTANCE,0.18761869,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,11668337708173029674,9889611656381881863,4745285460837220635,2,1770029549,1770029700,1770029846.0,1770029845,1770029845,1770029548,1770029844,2.0,146.0,297.0,1.0,True,False,26.43,24555.67,24557.25,24558.83,192,2,2,21,21.0,2.0,BROKEN_NO_ACCEPTANCE,0.11968722,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,5655825338073621648,2087145080302558099,13459369284439339642,1,1770031360,1770031360,1770032400.0,1770032257,1770032257,1770031356,1770032257,143.0,1040.0,1040.0,143.0,True,False,26.83,24578.9,24586.43,24586.46,64,1,2,33,33.0,1.0,BROKEN_NO_ACCEPTANCE,0.34083721,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,11028714057572293675,11615939089268678366,15394709667542992492,2,1770033749,1770033918,1770033996.0,1770033995,1770033995,1770033747,1770033994,2.0,78.0,247.0,1.0,True,False,26.3,24616.9,24618.34,24619.78,192,2,2,17,17.0,2.0,BROKEN_NO_ACCEPTANCE,0.1095057,3,MERGE,7139766980203632624,False,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,2968761497208736349,14994462567306816292,14344457882102208961,1,1770052396,1770052396,1770052600.0,1770052594,1770052594,1770052393,1770052594,6.0,204.0,204.0,6.0,True,False,23.71,24815.45,24816.87,24818.29,320,2,2,25,25.0,1.0,BROKEN_NO_ACCEPTANCE,0.2104686,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,12085259254167826316,15592961605082663047,16409073479584739551,1,1770052771,1770052771,1770052780.0,1770052779,1770052779,1770052769,1770052779,1.0,9.0,9.0,1.0,True,False,23.71,24845.73,24846.98,24848.22,192,2,2,15,15.0,1.0,BROKEN_NO_ACCEPTANCE,0.16533806,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,7849808228082629583,12725941357709649529,7766701503766564184,9,1770052589,1770056372,1770063000.0,1770062400,1770062400,1769994300,1770060300,2700.0,6628.0,10411.0,600.0,True,False,22.9,24825.78,24835.7,24839.67,130,2,2,1689,1695.0,9.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,268680173144187439,8233021207241927161,14027050758219458231,7,1770062800,1770071081,1770080522.0,1770080520,1770080520,1770062400,1770069600,10922.0,9441.0,17722.0,2.0,True,False,16.22,24813.89,24817.64,24825.78,258,2,2,25,36.0,7.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,12047264328013969985,8109412642896744912,10384806085379883873,1,1770080520,1770080520,1770080702.0,1770080700,1770080700,1770080520,1770080699,3.0,182.0,182.0,2.0,True,False,16.26,24853.8,24858.37,24859.3,336,3,3,70,70.0,1.0,BROKEN_NO_ACCEPTANCE,1.09131266,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,11642550231352198088,11550833022514198516,4850812679119177234,2,1770080912,1770081002,1770082525.0,1770082519,1770082519,1770080910,1770082519,6.0,1523.0,1613.0,6.0,True,False,15.71,24891.8,24892.48,24893.16,192,2,2,17,17.0,2.0,BROKEN_NO_ACCEPTANCE,0.0865856,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,9961342251987747032,18037535123503214212,5704702110894230295,5,1770100287,1770109370,1770110700.0,1770110100,1770110100,1769994300,1770109896,804.0,1330.0,10413.0,600.0,True,False,10.85,24932.7,24944.78,24948.2,320,2,2,2026,2026.0,5.0,BROKEN_NO_ACCEPTANCE,3.50575233,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,7892153501983220415,7293300459314885838,8182367436980275010,5,1770106287,1770109585,1770112960.0,1770112800,1770112800,1770105600,1770111493,1467.0,3375.0,6673.0,160.0,True,False,11.91,24909.33,24909.67,24910.0,144,2,2,38,42.0,5.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,6728528935711295715,12555388349368612278,3330181239806725461,1,1770113378,1770113378,1770113433.0,1770113432,1770113432,1770080520,1770113432,1.0,55.0,55.0,1.0,True,False,12.63,25028.3,25123.7,25290.37,896,3,17,475,475.0,1.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,3174987738536284627,10060751547349257636,16566501405289274100,11,1770121780,1770123457,1770123626.0,1770123600,1770123600,1770094800,1770120000,3626.0,169.0,1846.0,26.0,True,False,17.92,24869.46,24876.03,24884.05,10,2,2,540,551.0,11.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,3059251507417538547,15228713224143135960,16757808967581522214,1,1770123631,1770123631,1770123640.0,1770123639,1770123639,1770123630,1770123638,2.0,9.0,9.0,1.0,True,False,17.92,24837.61,24838.64,24839.67,192,2,2,9,9.0,1.0,BROKEN_NO_ACCEPTANCE,0.22041181,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,17750045649803042771,17293866747509771724,3694766166485656175,5,1770127348,1770130586,1770131400.0,1770130800,1770130800,1770127200,1770130500,900.0,814.0,4052.0,600.0,True,False,20.85,24869.46,24878.69,24884.05,26,3,3,12,12.0,5.0,APPROACH_NO_CONTACT,0.0,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,15713132865153326169,12107181181441040300,6980779110176202881,2,1770133440,1770133469,1770133536.0,1770133535,1770133535,1770133433,1770133534,2.0,67.0,96.0,1.0,True,False,20.93,24807.56,24808.78,24810.0,80,2,2,17,17.0,2.0,BROKEN_NO_ACCEPTANCE,0.11656793,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,7009095225236754813,4692652609677526621,12032138121087682500,2,1770133647,1770133713,1770133830.0,1770133824,1770133824,1770133646,1770133824,6.0,117.0,183.0,6.0,True,False,20.86,24796.95,24798.06,24799.17,192,2,2,19,19.0,2.0,BROKEN_NO_ACCEPTANCE,0.13661202,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,451757685189635117,6179272797284965218,1775648190864932900,1,1770134655,1770134655,1770134752.0,1770134751,1770134751,1770134654,1770134750,2.0,97.0,97.0,1.0,True,False,21.19,24782.99,24784.19,24785.4,320,2,2,18,18.0,1.0,BROKEN_NO_ACCEPTANCE,0.22697244,0,,,False,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,10953046042864406837,10973605798904936378,9132658509145653305,1,1770145996,1770145996,1770149614.0,1770149608,1770149608,1770145993,1770149608,6.0,3618.0,3618.0,6.0,True,False,25.49,24677.04,24678.54,24680.05,320,2,2,39,39.0,1.0,BROKEN_NO_ACCEPTANCE,0.17892176,0,,,False,False
